date,value,ma7,ma21,26ema,12ema,MACD,ema,momentum
06-04-2012 00:00,1278.18,1313.9614285714285,1329.1171428571429,1334.44002147184,1316.3756397624104,-18.064381709429654,1289.7252635834384,-32.289999999999964
06-05-2012 00:00,1285.5,1307.8899999999999,1324.787619047619,1330.2726124739092,1310.4993874912702,-19.77322498263902,1282.0284211944795,0.14000000000010004
06-06-2012 00:00,1315.13,1303.2728571428572,1320.7838095238094,1326.956122661015,1306.6533278772285,-20.30279478378634,1284.3428070648265,7.319999999999936
06-07-2012 00:00,1314.99,1301.8457142857144,1318.47,1326.080113575011,1307.957431280732,-18.122682294279002,1304.8676023549422,29.63000000000011
06-08-2012 00:00,1325.66,1299.3557142857142,1316.584761904762,1325.2586236805632,1309.0393649298503,-16.219258750712925,1311.6158674516473,-0.14000000000010004
06-11-2012 00:00,1308.93,1301.1185714285714,1315.0452380952381,1325.288355259781,1311.5963857098734,-13.691969549907526,1320.9786224838824,10.670000000000073
06-12-2012 00:00,1324.18,1300.9185714285716,1312.9280952380952,1324.0766252405347,1311.1861725237388,-12.890452716795835,1312.9462074946275,-16.730000000000018
06-13-2012 00:00:00,1314.88,1307.51,1312.2533333333333,1324.0842826301248,1313.1852229047022,-10.899059725422603,1320.4354024982092,15.25
06-14-2012 00:00:00,1329.1,1312.7528571428572,1311.5019047619048,1323.4024839167807,1313.4459578424403,-9.956526074340445,1316.7318008327366,-9.299999999999955
06-15-2012 00:00:00,1342.84,1318.9814285714288,1311.7066666666667,1323.824522145168,1315.8542720205264,-7.970250124641552,1324.9772669442455,14.2199999999998
06-18-2012 00:00:00,1344.78,1322.94,1313.5152380952381,1325.2330760603436,1320.0059224789068,-5.2271535814368235,1336.8857556480818,13.740000000000009
06-19-2012 00:00:00,1357.98,1327.1957142857143,1315.875238095238,1326.6809963521725,1323.8173190206135,-2.8636773315590744,1342.1485852160274,1.9400000000000546
06-20-2012 00:00:00,1355.69,1331.8128571428572,1317.874761904762,1328.9994410668305,1329.0731160943653,0.07367502753481858,1352.702861738676,13.200000000000045
06-21-2012 00:00:00,1325.51,1338.4928571428572,1319.7347619047619,1330.9765195063278,1333.1680213106167,2.1915018042889187,1354.6942872462253,-2.2899999999999636
06-22-2012 00:00:00,1335.02,1338.6828571428573,1320.0514285714285,1330.5715921354881,1331.9898641859063,1.4182720504181816,1335.238095748742,-30.180000000000064
06-25-2012 00:00:00,1313.72,1341.56,1320.7342857142858,1330.9011038291562,1332.4560389265362,1.5549350973799392,1335.092698582914,9.509999999999991
06-26-2012 00:00:00,1319.99,1339.362857142857,1320.5390476190476,1329.6284294714394,1329.5735713993768,-0.05485807206264326,1320.8442328609715,-21.299999999999955
06-27-2012 00:00:00,1331.85,1336.0985714285714,1320.2947619047618,1328.9144717328134,1328.0991757994727,-0.8152959333406216,1320.2747442869904,6.269999999999982
06-28-2012 00:00:00,1329.04,1334.2514285714285,1320.267619047619,1329.1319182711236,1328.6762256764769,-0.4556925946467345,1327.9915814289968,11.8599999999999
06-29-2012 00:00:00,1362.16,1330.1171428571429,1321.0161904761906,1329.1251095102998,1328.732190957019,-0.39291855328087877,1328.690527142999,-2.8099999999999454
07-02-2012 00:00,1365.51,1331.0414285714285,1323.4842857142855,1331.5721384354651,1333.8749308097854,2.3027923743202336,1351.0035090476665,33.12000000000012
07-03-2012 00:00,1374.02,1336.7557142857145,1327.6495238095238,1334.0860541069142,1338.741864531357,4.655810424442734,1360.6745030158888,3.349999999999909
07-04-2012 00:00,1370.8,1342.3271428571427,1332.2133333333334,1337.044124173071,1344.1692699880712,7.125145815000224,1369.5715010052963,8.509999999999991
07-05-2012 00:00,1367.58,1350.4814285714288,1336.2752380952381,1339.5445594195119,1348.2663053745216,8.721745955009737,1370.3905003350985,-3.2200000000000273
07-06-2012 00:00,1354.68,1357.28,1338.7728571428572,1341.6212587217717,1351.2376430092106,9.616384287438905,1368.5168334450327,-3.2200000000000273
07-09-2012 00:00,1352.46,1360.5414285714287,1340.662857142857,1342.5885728905298,1351.767236392409,9.1786635018791,1359.292277815011,-12.899999999999864
07-10-2012 00:00,1341.47,1363.8871428571426,1341.9390476190476,1343.3197897134537,1351.8738154089615,8.55402569550779,1354.737425938337,-2.2200000000000273
07-11-2012 00:00,1341.45,1360.9314285714286,1343.4885714285713,1343.1827682531978,1350.2732284229676,7.090460169769813,1345.8924753127792,-10.990000000000009
07-12-2012 00:00,1334.76,1357.4942857142858,1344.3109523809524,1343.0544150492572,1348.915808665588,5.861393616330815,1342.9308251042596,-0.01999999999998181
07-13-2012 00:00:00,1356.78,1351.8857142857144,1345.2576190476193,1342.440013934497,1346.7379919478053,4.297978013308239,1337.4836083680866,-6.690000000000055
07-16-2012 00:00:00,1353.64,1349.8828571428571,1346.5757142857142,1343.5022351245348,1348.2829162635278,4.780681138993032,1350.3478694560288,22.019999999999982
07-17-2012 00:00:00,1363.67,1347.8914285714288,1347.09,1344.253180670866,1349.107082992216,4.853902321350006,1352.5426231520096,-3.1399999999998727
07-18-2012 00:00:00,1372.78,1349.1757142857143,1347.9895238095237,1345.6914635841358,1351.3475317626444,5.656068178508576,1359.9608743840033,10.029999999999973
07-19-2012 00:00:00,1376.51,1352.0785714285716,1348.6942857142858,1347.6980218371634,1354.6448345683916,6.946812731228192,1368.506958128001,9.1099999999999
07-20-2012 00:00:00,1362.66,1357.0842857142857,1349.685714285714,1349.8322424418186,1358.0087061732545,8.176463731435888,1373.8423193760002,3.730000000000018
07-23-2012 00:00:00,1350.52,1360.1142857142859,1351.4547619047619,1350.7824467053879,1358.7242898389077,7.9418431335197965,1366.3874397920001,-13.849999999999909
07-24-2012 00:00:00,1338.31,1362.3657142857141,1352.192857142857,1350.7630062086926,1357.4620914021527,6.699085193460178,1355.8091465973332,-12.1400000000001
07-25-2012 00:00:00,1337.89,1359.7271428571428,1353.3638095238096,1349.8405613043446,1354.5156158018215,4.675054497476822,1344.1430488657777,-12.210000000000036
07-26-2012 00:00:00,1360.02,1357.4771428571428,1354.2161904761906,1348.9553345410595,1351.9578287553875,3.002494214327953,1339.974349621926,-0.4199999999998454
07-27-2012 00:00:00,1385.97,1356.9557142857143,1355.557619047619,1349.7749393898703,1353.1981627930202,3.4232234031499047,1353.338116540642,22.12999999999988
07-30-2012 00:00:00,1385.3,1358.8400000000001,1358.2685714285715,1352.4560549906214,1358.2399839017862,5.783928911164821,1375.0927055135473,25.950000000000045
07-31-2012 00:00:00,1379.32,1360.0957142857144,1359.3704761904762,1354.8889398061312,1362.4030633015113,7.51412349538009,1381.897568504516,-0.6700000000000728
08-01-2012 00:00,1375.14,1362.4757142857143,1360.0280952380951,1356.6986479686404,1365.0056689474327,8.307020978792252,1380.179189501505,-5.980000000000018
08-02-2012 00:00,1365.0,1365.9928571428572,1360.0814285714284,1358.0646740450375,1366.5647968016738,8.500122756636301,1376.8197298338353,-4.179999999999836
08-03-2012 00:00,1390.99,1369.8057142857142,1359.805238095238,1358.5784018935533,1366.3240588321855,7.745656938632237,1368.9399099446118,-10.1400000000001
08-06-2012 00:00,1394.23,1377.3914285714288,1360.92,1360.9792610125496,1370.1188190118494,9.139557999299768,1383.6399699815374,25.99000000000001
08-07-2012 00:00,1401.35,1382.2785714285715,1362.8033333333335,1363.4422787153242,1373.828231471565,10.38595275624084,1390.6999899938457,3.240000000000009
08-08-2012 00:00,1402.22,1384.4757142857143,1365.1314285714284,1366.2502580697446,1378.0623497067088,11.812091636964169,1397.799996664615,7.119999999999891
08-09-2012 00:00,1402.8,1386.892857142857,1368.0242857142857,1368.914683397912,1381.7789112902922,12.864227892380086,1400.7466655548717,0.8700000000001182
08-10-2012 00:00,1405.87,1390.2471428571428,1370.9457142857143,1371.4247068499187,1385.0129249379393,13.58821808802054,1402.1155551849572,0.5799999999999272
08-13-2012 00:00:00,1404.11,1394.637142857143,1374.3319047619048,1373.9762100462212,1388.221705716718,14.245495670496666,1404.6185183949856,3.0699999999999363
08-14-2012 00:00:00,1403.93,1400.2242857142858,1376.5857142857142,1376.2083426353902,1390.6660586833766,14.457716047986423,1404.2795061316617,-1.759999999999991
08-15-2012 00:00:00,1405.53,1402.072857142857,1378.980476190476,1378.2617987364727,1392.7066650397803,14.444866303307663,1404.0465020438871,-0.1799999999998363
08-16-2012 00:00:00,1415.51,1403.6871428571428,1380.9738095238095,1380.281665496734,1394.6794858028911,14.3978203061572,1405.0355006812958,1.599999999999909
08-17-2012 00:00:00,1418.16,1405.7099999999998,1383.0085714285715,1382.8911717562353,1397.8841802947538,14.993008538518552,1412.0185002270985,9.980000000000018
08-20-2012 00:00:00,1418.13,1407.9871428571428,1384.9919047619048,1385.5036775520698,1401.0035371724841,15.499859620414327,1416.1128334090329,2.650000000000091
08-21-2012 00:00:00,1413.17,1410.177142857143,1387.6333333333334,1387.9204421778425,1403.6383776074867,15.717935429644285,1417.4576111363442,-0.029999999999972715
08-22-2012 00:00:00,1413.49,1411.22,1390.6166666666668,1389.790779794299,1405.104781052489,15.314001258190046,1414.5992037121148,-4.960000000000036
08-23-2012 00:00:00,1402.08,1412.56,1394.1966666666667,1391.546277587314,1406.3948147367214,14.84853714940732,1413.8597345707049,0.31999999999993634
08-24-2012 00:00:00,1411.13,1412.2957142857144,1397.2533333333333,1392.326553321587,1405.730997084918,13.404443763331074,1406.006578190235,-11.410000000000082
08-27-2012 00:00:00,1410.44,1413.0957142857144,1399.6871428571428,1393.7194012236919,1406.5616129180075,12.842211694315665,1409.4221927300785,9.050000000000182
08-28-2012 00:00:00,1409.3,1412.3714285714286,1400.8523809523808,1394.9579640960108,1407.1582878536988,12.200323757688011,1410.1007309100262,-0.6900000000000546
08-29-2012 00:00:00,1410.49,1411.1057142857142,1401.995238095238,1396.020337125936,1407.4877820300526,11.467444904116519,1409.5669103033422,-1.1400000000001
08-30-2012 00:00:00,1399.48,1410.0142857142857,1403.4795238095237,1397.0921640054964,1407.9496617177367,10.857497712240274,1410.1823034344472,1.1900000000000546
08-31-2012 00:00:00,1406.58,1408.0585714285717,1404.6385714285714,1397.26904074583,1406.646636838085,9.37759609225509,1403.047434478149,-11.009999999999991
09-03-2012 00:00,1405.76,1407.0714285714287,1406.6185714285716,1397.9587414313241,1406.6363850168414,8.677643585517217,1405.4024781593828,7.099999999999909
09-04-2012 00:00,1404.94,1407.597142857143,1407.3219047619048,1398.5366124364111,1406.5015565527117,7.964944116300558,1405.6408260531277,-0.8199999999999363
09-05-2012 00:00,1403.44,1406.712857142857,1407.8319047619048,1399.0109374411213,1406.261317083064,7.250379641942573,1405.173608684376,-0.8199999999999363
09-06-2012 00:00,1432.12,1405.712857142857,1407.9314285714286,1399.3390161491864,1405.8272683010541,6.488252151867755,1404.0178695614586,-1.5
09-07-2012 00:00,1437.92,1408.9728571428573,1409.355238095238,1401.7672371751726,1409.8723039470458,8.105066771873226,1422.7526231871527,28.679999999999836
09-10-2012 00:00,1429.08,1412.8914285714288,1411.027619047619,1404.445219606641,1414.1873341090386,9.742114502397499,1432.8642077290508,5.800000000000182
09-11-2012 00:00,1433.56,1417.1200000000001,1412.1328571428571,1406.270018154297,1416.4785134768788,10.208495322581712,1430.3414025763502,-8.840000000000146
09-12-2012 00:00,1436.56,1420.9742857142858,1413.5352380952381,1408.291498291016,1419.1064344804358,10.814936189419768,1432.4871341921169,4.480000000000018
09-13-2012 00:00:00,1459.99,1425.3742857142859,1415.0890476190475,1410.3854613805706,1421.7915984065228,11.406137025952148,1435.202378064039,3.0
09-14-2012 00:00:00,1465.77,1433.2385714285715,1417.682380952381,1414.0598716486766,1427.66827557475,13.608403926073379,1451.7274593546797,23.430000000000064
09-17-2012 00:00:00,1461.19,1442.142857142857,1420.0757142857142,1417.8902515265524,1433.5300793324807,15.639827805928235,1461.0891531182267,5.779999999999973
09-18-2012 00:00:00,1459.32,1446.2957142857144,1422.124761904762,1421.0976403023633,1437.7854517428684,16.68781144050513,1461.1563843727424,-4.579999999999927
09-19-2012 00:00:00,1461.05,1449.3528571428574,1424.0861904761903,1423.928926205892,1441.0984591670424,17.16953296115048,1459.9321281242474,-1.8700000000001182
09-20-2012 00:00:00,1460.26,1453.9199999999998,1426.3661904761905,1426.6786353758257,1444.1679269874974,17.48929161167166,1460.6773760414155,1.7300000000000182
09-21-2012 00:00:00,1460.15,1457.7342857142855,1428.5933333333332,1429.1661438665053,1446.6436305278824,17.477486661377043,1460.3991253471386,-0.7899999999999636
09-24-2012 00:00:00,1456.89,1461.1042857142857,1431.3585714285714,1431.4612443208384,1448.7215335235926,17.260289202754166,1460.2330417823796,-0.10999999999989996
09-25-2012 00:00:00,1441.59,1460.6614285714288,1433.537619047619,1433.3448558526281,1449.9782206738091,16.633364821180976,1458.0043472607933,-3.259999999999991
09-26-2012 00:00:00,1433.32,1457.207142857143,1435.0209523809524,1433.955607270952,1448.6877251855308,14.732117914578794,1447.0614490869311,-15.300000000000182
09-27-2012 00:00:00,1447.15,1453.2257142857143,1436.1647619047621,1433.9085252508814,1446.3234597723722,12.41493452149075,1437.900483028977,-8.269999999999982
09-28-2012 00:00:00,1440.67,1451.4871428571428,1437.9104761904762,1434.8893752322977,1446.4506198073918,11.561244575094179,1444.0668276763256,13.830000000000155
10-01-2012 00:00,1444.49,1448.5757142857144,1439.8719047619047,1435.317569659535,1445.5612936831776,10.243724023642699,1441.8022758921086,-6.480000000000018
10-02-2012 00:00,1445.75,1446.3228571428572,1441.6771428571428,1435.997008944014,1445.396479270381,9.399470326367009,1443.5940919640361,3.8199999999999363
10-03-2012 00:00,1450.99,1444.2657142857145,1443.5814285714284,1436.7194527259387,1445.4508670749378,8.731414348999124,1445.0313639880121,1.259999999999991
10-04-2012 00:00,1461.4,1443.422857142857,1445.7742857142857,1437.7765303017952,1446.3030413711012,8.526511069306025,1449.003787996004,5.240000000000009
10-05-2012 00:00,1460.93,1446.252857142857,1448.5342857142855,1439.5264169461068,1448.6256503909317,9.099233444824904,1457.2679293320014,10.410000000000082
10-08-2012 00:00,1455.88,1450.1971428571428,1449.9061904761904,1441.1118675426915,1450.5186272538654,9.40675971117389,1459.7093097773338,-0.4700000000000273
10-09-2012 00:00,1441.48,1451.4442857142858,1450.7614285714287,1442.2058032802702,1451.3434538301938,9.137650549923592,1457.1564365924448,-5.0499999999999545
10-10-2012 00:00,1432.56,1451.56,1451.3519047619047,1442.1520400743243,1449.8259993947793,7.673959320454969,1446.7054788641483,-14.400000000000091
10-11-2012 00:00,1432.84,1449.8557142857142,1451.3042857142857,1441.4415185873374,1447.1696917955824,5.728173208244925,1437.2751596213827,-8.920000000000073
10-12-2012 00:00,1428.59,1448.0114285714285,1451.1271428571429,1440.8043690623495,1444.965123827031,4.160754764681542,1434.3183865404608,0.2799999999999727
10-15-2012 00:00:00,1440.13,1444.8114285714287,1449.6319047619047,1439.899600983657,1442.4458740074876,2.546273023830736,1430.4994621801536,-4.25
10-16-2012 00:00:00,1454.92,1441.7728571428572,1448.4109523809523,1439.91666757746,1442.0895856986435,2.1729181211835567,1436.919820726718,11.540000000000191
10-17-2012 00:00:00,1460.91,1440.9142857142858,1448.112380952381,1441.0280255346854,1444.0634955911598,3.0354700564744235,1448.9199402422394,14.789999999999964
10-18-2012 00:00:00,1457.34,1441.6328571428571,1448.1880952380952,1442.5007643839679,1446.6552655002122,4.154501116244319,1456.91331341408,5.990000000000009
10-19-2012 00:00:00,1433.19,1443.8985714285716,1448.0114285714287,1443.5999670221927,1448.2990708078719,4.699103785679199,1457.1977711380266,-3.5700000000001637
10-22-2012 00:00:00,1433.82,1443.9885714285715,1446.722380952381,1442.828858353882,1445.9745983758914,3.145740022009477,1441.1925903793424,-24.149999999999864
10-23-2012 00:00:00,1413.11,1444.1285714285714,1445.4685714285715,1442.1615355128538,1444.1046601642158,1.9431246513620408,1436.2775301264473,0.6299999999998818
10-24-2012 00:00:00,1408.75,1441.9171428571428,1443.3838095238093,1440.0095699193093,1439.3362509081826,-0.6733190111267504,1420.8325100421491,-20.710000000000036
10-25-2012 00:00:00,1412.97,1437.4342857142858,1441.8200000000002,1437.6940462215828,1434.6306738453854,-3.0633723761973215,1412.777503347383,-4.3599999999999
10-26-2012 00:00:00,1411.94,1431.4414285714283,1440.8509523809523,1435.8626353903546,1431.298262484557,-4.564372905797654,1412.9058344491277,4.220000000000027
10-29-2012 00:00:00,1412.0133333333333,1424.445714285714,1439.1742857142858,1434.0905883244022,1428.3200682561635,-5.7705200682387385,1412.261944816376,-1.0299999999999727
10-30-2012 00:00:00,1412.0866666666668,1417.9704761904761,1437.8096825396826,1432.4552361028414,1425.8113398064972,-6.64389629634411,1412.096203827681,0.07333333333326664
10-31-2012 00:00:00,1412.16,1414.9557142857143,1436.2666666666669,1430.9464531816432,1423.6998516311387,-7.246601550504465,1412.0898457203382,0.07333333333349401
11-01-2012 00:00,1427.59,1411.8614285714286,1434.667142857143,1429.5548640570769,1421.9244898417326,-7.630374215344318,1412.1366152401126,0.07333333333326664
11-02-2012 00:00,1414.2,1413.93,1433.5528571428572,1429.4093185713675,1422.796106789158,-6.613211782209419,1422.4388717467043,15.429999999999836
11-05-2012 00:00,1417.26,1414.7085714285715,1431.3052380952383,1428.282702380896,1421.4736288215952,-6.809073559300714,1416.9462905822347,-13.389999999999873
11-06-2012 00:00,1428.39,1415.3214285714287,1429.2257142857143,1427.4662059082368,1420.8253782336574,-6.640827674579441,1417.1554301940785,3.0599999999999454
11-07-2012 00:00,1394.53,1417.6714285714286,1427.9166666666667,1427.5346351002192,1421.9891661977101,-5.545468902509128,1424.6451433980262,11.13000000000011
11-08-2012 00:00,1377.51,1415.1738095238095,1425.6809523809525,1425.0898473150178,1417.76467909037,-7.3251682246477685,1404.5683811326753,-33.86000000000013
11-09-2012 00:00,1379.85,1410.2342857142855,1423.0595238095239,1421.565414180572,1411.5716515380054,-9.99376264256648,1386.5294603775583,-17.019999999999982
11-12-2012 00:00,1380.03,1405.6185714285714,1420.5361904761903,1418.4753835005295,1406.6913974552351,-11.783986045294341,1382.0764867925193,2.339999999999918
11-13-2012 00:00:00,1374.53,1398.8242857142857,1418.2238095238095,1415.6275773153047,1402.5896440005838,-13.03793331472093,1380.7121622641732,0.18000000000006366
11-14-2012 00:00:00,1355.49,1393.1571428571426,1415.1,1412.5833123289858,1398.2727756928018,-14.310536636183997,1376.5907207547243,-5.5
11-15-2012 00:00:00,1353.33,1384.3328571428574,1410.365238095238,1408.3541780823944,1391.6908102016014,-16.663367880792975,1362.523573584908,-19.039999999999964
11-16-2012 00:00:00,1359.88,1373.6100000000001,1405.242380952381,1404.2783130392538,1385.7891470936627,-18.48916594559114,1356.3945245283028,-2.160000000000082
11-19-2012 00:00:00,1386.89,1368.66,1400.6014285714286,1400.9895491104203,1381.8031244638685,-19.186424646551814,1358.7181748427677,6.550000000000182
11-20-2012 00:00:00,1387.81,1370.0,1398.3966666666668,1399.945138065204,1382.5857207001964,-17.35941736500763,1377.499391614256,27.00999999999999
11-21-2012 00:00:00,1391.03,1371.137142857143,1396.2057142857145,1399.0462389492632,1383.389455977089,-15.656782972174142,1384.3731305380852,0.9199999999998454
11-22-2012 00:00:00,1400.0900000000001,1372.7085714285713,1395.1542857142858,1398.4524434715397,1384.564924288306,-13.887519183233735,1388.8110435126953,3.2200000000000273
11-23-2012 00:00:00,1409.15,1376.3600000000001,1394.7419047619048,1398.5737439551292,1386.9533974747205,-11.62034648040867,1396.3303478375653,9.060000000000173
11-26-2012 00:00:00,1406.29,1384.0257142857142,1394.5600000000002,1399.3571703288235,1390.3682594016866,-8.988910927136885,1404.876782612522,9.059999999999945
11-27-2012 00:00:00,1398.94,1391.5914285714287,1394.2909523809524,1399.8707132674292,1392.8177579552732,-7.052955312155973,1405.8189275375073,-2.8600000000001273
11-28-2012 00:00:00,1409.93,1397.1714285714286,1393.6684126984128,1399.8017715439157,1393.7596413467697,-6.04213019714598,1401.2329758458357,-7.349999999999909
11-29-2012 00:00:00,1415.95,1400.4628571428573,1393.5657142857144,1400.552010688811,1396.247388831882,-4.304621856928861,1407.030991948612,10.990000000000009
11-30-2012 00:00:00,1416.18,1404.482857142857,1393.7461904761903,1401.6926024896397,1399.2785597808231,-2.4140427088166234,1412.976997316204,6.019999999999982
12-03-2012 00:00,1409.46,1408.0757142857144,1393.202857142857,1402.7657430459628,1401.8787813530043,-0.8869616929584936,1415.1123324387347,0.2300000000000182
12-04-2012 00:00,1407.05,1409.4142857142858,1392.9771428571428,1403.261613931447,1403.0451226833113,-0.21649124813575327,1411.3441108129116,-6.720000000000027
12-05-2012 00:00,1409.28,1409.1142857142856,1392.4909523809524,1403.54223512171,1403.6612576551097,0.11902253339962954,1408.4813702709705,-2.410000000000082
12-06-2012 00:00,1413.94,1409.5414285714287,1391.5809523809523,1403.967254742324,1404.5256795543235,0.55842481199943,1409.0137900903235,2.230000000000018
12-07-2012 00:00,1418.07,1411.6842857142856,1392.505238095238,1404.705976613263,1405.9740365459659,1.268059932702954,1412.2979300301079,4.660000000000082
12-10-2012 00:00,1418.55,1412.847142857143,1394.4366666666665,1405.6959042715398,1407.8349540004326,2.1390497288928145,1416.1459766767027,4.129999999999882
12-11-2012 00:00,1427.84,1413.2185714285715,1396.2795238095239,1406.648059510685,1409.4834226157507,2.835363105065653,1417.748658892234,0.4800000000000182
12-12-2012 00:00,1428.48,1414.8842857142859,1398.5561904761905,1408.2178328802638,1412.3075114440967,4.0896785638328765,1424.4762196307447,9.289999999999964
12-13-2012 00:00:00,1419.45,1417.6014285714284,1401.125238095238,1409.7187341483923,1414.7955866065433,5.076852458151052,1427.1454065435817,0.6400000000001
12-14-2012 00:00:00,1413.58,1419.3728571428571,1404.1709523809525,1410.4395686559187,1415.5116502055366,5.072081549617906,1422.0151355145272,-9.029999999999973
12-17-2012 00:00:00,1430.36,1419.9871428571428,1407.04,1410.6721931999248,1415.2144732508386,4.54228005091386,1416.3917118381758,-5.870000000000118
12-18-2012 00:00:00,1446.79,1422.3328571428572,1410.3961904761904,1412.1305492591896,1417.5445542891712,5.414005029981581,1425.7039039460585,16.779999999999973
12-19-2012 00:00:00,1435.81,1426.435714285714,1413.2485714285715,1414.6979159807313,1422.0438536292988,7.345937648567542,1439.761301315353,16.430000000000064
12-20-2012 00:00:00,1443.69,1428.9014285714286,1415.5342857142855,1416.2617740562328,1424.1617223017142,7.8999482454814824,1437.127100438451,-10.980000000000018
12-21-2012 00:00:00,1430.15,1431.1657142857143,1418.0419047619048,1418.2934944965118,1427.1660727168353,8.872578220323476,1441.502366812817,7.880000000000109
12-24-2012 00:00:00,1426.66,1431.4042857142856,1419.4733333333334,1419.1717541634368,1427.6251384527068,8.453384289269934,1433.934122270939,-13.539999999999964
12-25-2012 00:00:00,1423.245,1432.4342857142856,1420.307142857143,1419.7264390402192,1427.4766556138288,7.750216573609578,1429.0847074236463,-3.490000000000009
12-26-2012 00:00:00,1419.83,1433.815,1421.114523809524,1419.987073185388,1426.8256316732395,6.838558487851515,1425.1915691412153,-3.415000000000191
12-27-2012 00:00:00,1418.1,1432.3107142857145,1422.1092857142855,1419.9754381346188,1425.7493806465873,5.773942511968471,1421.6171897137383,-3.4149999999999636
12-28-2012 00:00:00,1402.43,1428.2121428571427,1422.4983333333332,1419.8365167913137,1424.5725528548044,4.736036063490701,1419.272396571246,-1.7300000000000182
12-31-2012 00:00:00,1426.19,1423.4435714285714,1421.8545238095237,1418.5471451771423,1421.1660062617573,2.6188610846149913,1408.0441321904154,-15.669999999999845
01-01-2013 00:00,1444.305,1420.9435714285714,1422.3311904761906,1419.113282571428,1421.938928375333,2.8256458039049903,1420.1413773968052,23.75999999999999
01-02-2013 00:00,1462.42,1422.9657142857143,1423.990476190476,1420.9793357142853,1425.3798624714354,4.400526757150146,1436.2504591322686,18.11500000000001
01-03-2013 00:00,1459.37,1428.0742857142857,1426.6271428571429,1424.049014550264,1431.0783451681377,7.029330617873711,1453.6968197107562,18.11500000000001
01-04-2013 00:00,1466.47,1433.235,1429.012380952381,1426.6653838428372,1435.4309074499627,8.765523607125488,1457.4789399035853,-3.050000000000182
01-07-2013 00:00,1461.89,1439.8978571428572,1431.5138095238096,1429.6138739285532,1440.206152457661,10.592278529107716,1463.4729799678619,7.100000000000136
01-08-2013 00:00,1457.15,1446.1535714285715,1433.6004761904762,1432.0046980819936,1443.542129002636,11.537430920642464,1462.4176599892874,-4.579999999999927
01-09-2013 00:00,1461.02,1453.9707142857144,1435.4385714285713,1433.8673130388831,1445.6356476176152,11.768334578732038,1458.9058866630958,-4.740000000000009
01-10-2013 00:00,1472.12,1458.9464285714287,1437.0185714285715,1435.8786231841511,1448.0024710610592,12.12384787690803,1460.3152955543653,3.869999999999891
01-11-2013 00:00,1472.05,1462.92,1439.0966666666666,1438.5631696149546,1451.7128601285885,13.149690513633914,1468.1850985181218,11.099999999999909
01-14-2013 00:00:00,1470.68,1464.2957142857142,1441.6014285714284,1441.0436755694025,1454.8416508780365,13.797975308634022,1470.7616995060405,-0.06999999999993634
01-15-2013 00:00:00,1472.34,1465.9114285714288,1444.3204761904763,1443.238958860558,1457.278319973723,14.039361113165114,1470.7072331686802,-1.3699999999998909
01-16-2013 00:00:00,1472.63,1466.75,1446.3195238095238,1445.3945915375537,1459.5955015162272,14.200909978673508,1471.79574438956,1.6599999999998545
01-17-2013 00:00:00,1480.94,1468.2842857142857,1447.55,1447.4120292014386,1461.6008089752693,14.188779773830674,1472.35191479652,0.290000000000191
01-18-2013 00:00:00,1485.98,1471.6828571428573,1449.6990476190476,1449.8955825939245,1464.5760691329203,14.680486538995865,1478.0773049321733,8.309999999999945
01-21-2013 00:00:00,1489.27,1475.2485714285715,1451.712857142857,1452.5685024017819,1467.8689815740095,15.300479172227597,1483.3457683107245,5.039999999999964
01-22-2013 00:00:00,1492.56,1477.6985714285713,1454.5280952380951,1455.2871318535017,1471.1614459472387,15.874314093736984,1487.2952561035747,3.2899999999999636
01-23-2013 00:00:00,1494.81,1480.6285714285714,1457.6661904761906,1458.0480850495385,1474.453531186125,16.405446136586534,1490.805085367858,3.2899999999999636
01-24-2013 00:00:00,1494.82,1484.0757142857142,1461.0740476190476,1460.7711898606838,1477.585295619029,16.81410575834525,1493.4750284559525,2.25
01-25-2013 00:00:00,1502.96,1487.287142857143,1464.645,1463.2933239450776,1480.2367886007169,16.943464655639218,1494.3716761519843,0.009999999999990905
01-28-2013 00:00:00,1500.18,1491.6200000000001,1468.6859523809526,1466.231596245442,1483.7326672775296,17.501071032087566,1500.0972253839948,8.1400000000001
01-29-2013 00:00:00,1507.84,1494.3685714285714,1473.3407142857145,1468.7462928198538,1486.2630261579095,17.5167333380557,1500.1524084613318,-2.7799999999999727
01-30-2013 00:00:00,1501.96,1497.4914285714287,1477.2288095238096,1471.6421229813461,1489.582560595154,17.940437613807944,1505.2774694871105,7.6599999999998545
01-31-2013 00:00:00,1498.11,1499.3042857142857,1479.9742857142858,1473.8878916493945,1491.4867820420534,17.59889039265886,1503.0658231623702,-5.879999999999882
02-01-2013 00:00,1513.17,1500.097142857143,1481.6738095238095,1475.6821218975874,1492.5057386509684,16.823616753380975,1499.7619410541236,-3.8500000000001364
02-04-2013 00:00,1495.71,1502.7199999999998,1484.2357142857143,1478.4590017570251,1495.6848557815886,17.225854024563432,1508.7006470180413,15.060000000000173
02-05-2013 00:00,1511.29,1502.847142857143,1485.6280952380953,1479.7368534787267,1495.6887241228828,15.951870644156088,1500.0402156726805,-17.460000000000036
02-06-2013 00:00,1512.12,1504.037142857143,1487.980476190476,1482.0741235914138,1498.0889204116702,16.01479682025638,1507.5400718908934,15.579999999999927
02-07-2013 00:00,1509.39,1505.7428571428572,1490.598095238095,1484.2997440661238,1500.247548040644,15.947803974520184,1510.5933572969643,0.8299999999999272
