date,series_id,value
2012-09-05,BAA10Y,0.654769839593613
2012-09-06,BAA10Y,0.6678210374406994
2012-09-07,BAA10Y,0.6808722352877865
2012-09-10,BAA10Y,0.6808722352877865
2012-09-11,BAA10Y,0.654769839593613
2012-09-12,BAA10Y,0.654769839593613
2012-09-13,BAA10Y,0.6939234331348729
2012-09-14,BAA10Y,0.6156162460523525
2012-09-17,BAA10Y,0.5764626525110927
2012-09-18,BAA10Y,0.5373090589698323
2012-09-19,BAA10Y,0.5112066632756589
2012-09-20,BAA10Y,0.472053069734399
2012-09-21,BAA10Y,0.4981554654285724
2012-09-24,BAA10Y,0.44595067404022554
2012-09-25,BAA10Y,0.45900187188731195
2012-09-26,BAA10Y,0.45900187188731195
2012-09-27,BAA10Y,0.4851042675814854
2012-09-28,BAA10Y,0.5112066632756589
2012-10-01,BAA10Y,0.4981554654285724
2012-10-02,BAA10Y,0.472053069734399
2012-10-03,BAA10Y,0.45900187188731195
2012-10-04,BAA10Y,0.4067970804989657
2012-10-05,BAA10Y,0.39374588265187865
2012-10-08,BAA10Y,0.3448038907253034
2012-10-09,BAA10Y,0.32848989341644536
2012-10-10,BAA10Y,0.2893362998751849
2012-10-11,BAA10Y,0.25018270633392503
2012-10-12,BAA10Y,0.22408031063975162
2012-10-15,BAA10Y,0.19797791494557818
2012-10-16,BAA10Y,0.15882432140431774
2012-10-17,BAA10Y,0.11967072786305785
2012-10-18,BAA10Y,0.054414738627624554
2012-10-19,BAA10Y,0.04136354078053754
2012-10-22,BAA10Y,0.0022099472392776783
2012-10-23,BAA10Y,0.06746593647471098
2012-10-24,BAA10Y,0.080517134321798
2012-10-25,BAA10Y,0.06746593647471098
2012-10-26,BAA10Y,0.10661953001597085
2012-10-29,BAA10Y,0.09356833216888442
2012-10-30,BAA10Y,0.080517134321798
2012-10-31,BAA10Y,0.06746593647471098
2012-11-01,BAA10Y,0.09356833216888442
2012-11-02,BAA10Y,0.11967072786305785
2012-11-05,BAA10Y,0.080517134321798
2012-11-06,BAA10Y,0.080517134321798
2012-11-07,BAA10Y,0.1327219257101443
2012-11-08,BAA10Y,0.15882432140431774
2012-11-09,BAA10Y,0.18492671709849115
2012-11-12,BAA10Y,0.21429191225443678
2012-11-13,BAA10Y,0.22408031063975162
2012-11-14,BAA10Y,0.25018270633392503
2012-11-15,BAA10Y,0.2893362998751849
2012-11-16,BAA10Y,0.2893362998751849
2012-11-19,BAA10Y,0.3023874977222719
2012-11-20,BAA10Y,0.2893362998751849
2012-11-21,BAA10Y,0.2762851020280985
2012-11-22,BAA10Y,0.2762851020280985
2012-11-23,BAA10Y,0.2762851020280985
2012-11-26,BAA10Y,0.2893362998751849
2012-11-27,BAA10Y,0.3023874977222719
2012-11-28,BAA10Y,0.3023874977222719
2012-11-29,BAA10Y,0.3545922891106188
2012-11-30,BAA10Y,0.3545922891106188
2012-12-03,BAA10Y,0.3545922891106188
2012-12-04,BAA10Y,0.34154109126353177
2012-12-05,BAA10Y,0.38069468480479224
2012-12-06,BAA10Y,0.3676434869577052
2012-12-07,BAA10Y,0.3676434869577052
2012-12-10,BAA10Y,0.3545922891106188
2012-12-11,BAA10Y,0.3545922891106188
2012-12-12,BAA10Y,0.34154109126353177
2012-12-13,BAA10Y,0.31543869556935833
2012-12-14,BAA10Y,0.2893362998751849
2012-12-17,BAA10Y,0.2893362998751849
2012-12-18,BAA10Y,0.31543869556935833
2012-12-19,BAA10Y,0.2762851020280985
2012-12-20,BAA10Y,0.2762851020280985
2012-12-21,BAA10Y,0.23713150848683803
2012-12-24,BAA10Y,0.23713150848683803
2012-12-25,BAA10Y,0.24365710741038182
2012-12-26,BAA10Y,0.25018270633392503
2012-12-27,BAA10Y,0.2110291127926646
2012-12-28,BAA10Y,0.22408031063975162
2012-12-31,BAA10Y,0.22408031063975162
2013-01-01,BAA10Y,0.22408031063975162
2013-01-02,BAA10Y,0.22408031063975162
2013-01-03,BAA10Y,0.2110291127926646
2013-01-04,BAA10Y,0.17187551925140473
2013-01-07,BAA10Y,0.15882432140431774
2013-01-08,BAA10Y,0.17187551925140473
2013-01-09,BAA10Y,0.17187551925140473
2013-01-10,BAA10Y,0.15882432140431774
2013-01-11,BAA10Y,0.15882432140431774
2013-01-14,BAA10Y,0.15882432140431774
2013-01-15,BAA10Y,0.17187551925140473
2013-01-16,BAA10Y,0.2110291127926646
2013-01-17,BAA10Y,0.2110291127926646
2013-01-18,BAA10Y,0.18492671709849115
2013-01-21,BAA10Y,0.18492671709849115
2013-01-22,BAA10Y,0.18492671709849115
2013-01-23,BAA10Y,0.19797791494557818
2013-01-24,BAA10Y,0.18492671709849115
2013-01-25,BAA10Y,0.18492671709849115
2013-01-28,BAA10Y,0.18492671709849115
2013-01-29,BAA10Y,0.17187551925140473
2013-01-30,BAA10Y,0.2110291127926646
2013-01-31,BAA10Y,0.18492671709849115
2013-02-01,BAA10Y,0.2110291127926646
2013-02-04,BAA10Y,0.22408031063975162
2013-02-05,BAA10Y,0.22408031063975162
2013-02-06,BAA10Y,0.23713150848683803
2013-02-07,BAA10Y,0.22408031063975162
2013-02-08,BAA10Y,0.23713150848683803
2013-02-11,BAA10Y,0.2110291127926646
2013-02-12,BAA10Y,0.22408031063975162
2013-02-13,BAA10Y,0.2110291127926646
2013-02-14,BAA10Y,0.22408031063975162
2013-02-15,BAA10Y,0.22408031063975162
2013-02-18,BAA10Y,0.23386870902506643
2013-02-19,BAA10Y,0.23713150848683803
2013-02-20,BAA10Y,0.25018270633392503
2013-02-21,BAA10Y,0.25018270633392503
2013-02-22,BAA10Y,0.25018270633392503
2013-02-25,BAA10Y,0.2762851020280985
2013-02-26,BAA10Y,0.2893362998751849
2013-02-27,BAA10Y,0.2893362998751849
2013-02-28,BAA10Y,0.2762851020280985
2013-03-01,BAA10Y,0.2893362998751849
2013-03-04,BAA10Y,0.2893362998751849
2013-03-05,BAA10Y,0.2893362998751849
2013-03-06,BAA10Y,0.2762851020280985
2013-03-07,BAA10Y,0.2762851020280985
2013-03-08,BAA10Y,0.26323390418101145
2013-03-11,BAA10Y,0.25018270633392503
2013-03-12,BAA10Y,0.25018270633392503
2013-03-13,BAA10Y,0.22408031063975162
2013-03-14,BAA10Y,0.26323390418101145
2013-03-15,BAA10Y,0.2762851020280985
2013-03-18,BAA10Y,0.3023874977222719
2013-03-19,BAA10Y,0.2893362998751849
2013-03-20,BAA10Y,0.2893362998751849
2013-03-21,BAA10Y,0.2893362998751849
2013-03-22,BAA10Y,0.2893362998751849
2013-03-25,BAA10Y,0.3023874977222719
2013-03-26,BAA10Y,0.3023874977222719
2013-03-27,BAA10Y,0.32848989341644536
2013-03-28,BAA10Y,0.3676434869577052
2013-03-29,BAA10Y,0.3513294896488466
2013-04-01,BAA10Y,0.3023874977222719
2013-04-02,BAA10Y,0.3023874977222719
2013-04-03,BAA10Y,0.3023874977222719
2013-04-04,BAA10Y,0.26323390418101145
2013-04-05,BAA10Y,0.18492671709849115
2013-04-08,BAA10Y,0.18492671709849115
2013-04-09,BAA10Y,0.18492671709849115
2013-04-10,BAA10Y,0.19797791494557818
2013-04-11,BAA10Y,0.2110291127926646
2013-04-12,BAA10Y,0.18492671709849115
2013-04-15,BAA10Y,0.18492671709849115
2013-04-16,BAA10Y,0.17187551925140473
2013-04-17,BAA10Y,0.17187551925140473
2013-04-18,BAA10Y,0.15882432140431774
2013-04-19,BAA10Y,0.17187551925140473
2013-04-22,BAA10Y,0.18492671709849115
2013-04-23,BAA10Y,0.15882432140431774
2013-04-24,BAA10Y,0.15882432140431774
2013-04-25,BAA10Y,0.17187551925140473
2013-04-26,BAA10Y,0.17187551925140473
2013-04-29,BAA10Y,0.18492671709849115
2013-04-30,BAA10Y,0.19797791494557818
2013-05-01,BAA10Y,0.18492671709849115
2013-05-02,BAA10Y,0.17187551925140473
2013-05-03,BAA10Y,0.18492671709849115
2013-05-06,BAA10Y,0.19797791494557818
2013-05-07,BAA10Y,0.18492671709849115
2013-05-08,BAA10Y,0.15882432140431774
2013-05-09,BAA10Y,0.18492671709849115
2013-05-10,BAA10Y,0.18492671709849115
2013-05-13,BAA10Y,0.17187551925140473
2013-05-14,BAA10Y,0.17187551925140473
2013-05-15,BAA10Y,0.18492671709849115
2013-05-16,BAA10Y,0.17187551925140473
2013-05-17,BAA10Y,0.17187551925140473
2013-05-20,BAA10Y,0.15882432140431774
2013-05-21,BAA10Y,0.17187551925140473
2013-05-22,BAA10Y,0.1327219257101443
2013-05-23,BAA10Y,0.11967072786305785
2013-05-24,BAA10Y,0.09356833216888442
2013-05-27,BAA10Y,0.07399153539825419
2013-05-28,BAA10Y,0.06746593647471098
2013-05-29,BAA10Y,0.09356833216888442
2013-05-30,BAA10Y,0.11967072786305785
2013-05-31,BAA10Y,0.1457731235572313
2013-06-03,BAA10Y,0.18492671709849115
2013-06-04,BAA10Y,0.23713150848683803
2013-06-05,BAA10Y,0.2762851020280985
2013-06-06,BAA10Y,0.26323390418101145
2013-06-07,BAA10Y,0.2762851020280985
2013-06-10,BAA10Y,0.2762851020280985
2013-06-11,BAA10Y,0.3023874977222719
2013-06-12,BAA10Y,0.3023874977222719
2013-06-13,BAA10Y,0.31543869556935833
2013-06-14,BAA10Y,0.32848989341644536
2013-06-17,BAA10Y,0.32848989341644536
2013-06-18,BAA10Y,0.31543869556935833
2013-06-19,BAA10Y,0.25018270633392503
2013-06-20,BAA10Y,0.32848989341644536
2013-06-21,BAA10Y,0.25018270633392503
2013-06-24,BAA10Y,0.23713150848683803
2013-06-25,BAA10Y,0.26323390418101145
2013-06-26,BAA10Y,0.2762851020280985
2013-06-27,BAA10Y,0.31543869556935833
2013-06-28,BAA10Y,0.19797791494557818
2013-07-01,BAA10Y,0.19797791494557818
2013-07-02,BAA10Y,0.17187551925140473
2013-07-03,BAA10Y,0.15882432140431774
2013-07-04,BAA10Y,0.1392475246336875
2013-07-05,BAA10Y,0.11967072786305785
2013-07-08,BAA10Y,0.1457731235572313
2013-07-09,BAA10Y,0.1327219257101443
2013-07-10,BAA10Y,0.09356833216888442
2013-07-11,BAA10Y,0.11967072786305785
2013-07-12,BAA10Y,0.11967072786305785
2013-07-15,BAA10Y,0.10661953001597085
2013-07-16,BAA10Y,0.080517134321798
2013-07-17,BAA10Y,0.080517134321798
2013-07-18,BAA10Y,0.09356833216888442
2013-07-19,BAA10Y,0.080517134321798
2013-07-22,BAA10Y,0.04136354078053754
2013-07-23,BAA10Y,0.028312342933451116
2013-07-24,BAA10Y,-0.01084125060780933
2013-07-25,BAA10Y,0.015261145086364107
2013-07-26,BAA10Y,-0.01084125060780933
2013-07-29,BAA10Y,0.015261145086364107
2013-07-30,BAA10Y,0.0022099472392776783
2013-07-31,BAA10Y,0.0022099472392776783
2013-08-01,BAA10Y,-0.02389244845489576
2013-08-02,BAA10Y,0.0022099472392776783
2013-08-05,BAA10Y,0.028312342933451116
2013-08-06,BAA10Y,0.015261145086364107
2013-08-07,BAA10Y,0.054414738627624554
2013-08-08,BAA10Y,0.06746593647471098
2013-08-09,BAA10Y,0.080517134321798
2013-08-12,BAA10Y,0.054414738627624554
2013-08-13,BAA10Y,0.054414738627624554
2013-08-14,BAA10Y,0.054414738627624554
2013-08-15,BAA10Y,0.028312342933451116
2013-08-16,BAA10Y,0.028312342933451116
2013-08-19,BAA10Y,0.028312342933451116
2013-08-20,BAA10Y,0.054414738627624554
2013-08-21,BAA10Y,0.04136354078053754
2013-08-22,BAA10Y,0.0022099472392776783
2013-08-23,BAA10Y,-0.01084125060780933
2013-08-26,BAA10Y,-0.01084125060780933
2013-08-27,BAA10Y,-0.02389244845489576
2013-08-28,BAA10Y,-0.03694364630198277
2013-08-29,BAA10Y,-0.07609723984324264
2013-08-30,BAA10Y,-0.15440442692576295
2013-09-02,BAA10Y,-0.13482763015513272
2013-09-03,BAA10Y,-0.1283020312315895
2013-09-04,BAA10Y,-0.16745562477284995
2013-09-05,BAA10Y,-0.16745562477284995
2013-09-06,BAA10Y,-0.11525083338450308
2013-09-09,BAA10Y,-0.10219963553741607
2013-09-10,BAA10Y,-0.08914843769032964
2013-09-11,BAA10Y,-0.08914843769032964
2013-09-12,BAA10Y,-0.08914843769032964
2013-09-13,BAA10Y,-0.0499948441490692
2013-09-16,BAA10Y,0.0022099472392776783
2013-09-17,BAA10Y,-0.01084125060780933
2013-09-18,BAA10Y,0.09356833216888442
2013-09-19,BAA10Y,0.054414738627624554
2013-09-20,BAA10Y,0.0022099472392776783
2013-09-23,BAA10Y,0.028312342933451116
2013-09-24,BAA10Y,0.0022099472392776783
2013-09-25,BAA10Y,0.028312342933451116
2013-09-26,BAA10Y,0.054414738627624554
2013-09-27,BAA10Y,0.06746593647471098
2013-09-30,BAA10Y,0.09356833216888442
2013-10-01,BAA10Y,0.10661953001597085
2013-10-02,BAA10Y,0.11967072786305785
2013-10-03,BAA10Y,0.1327219257101443
2013-10-04,BAA10Y,0.10661953001597085
2013-10-07,BAA10Y,0.080517134321798
2013-10-08,BAA10Y,0.04136354078053754
2013-10-09,BAA10Y,0.04136354078053754
2013-10-10,BAA10Y,0.0022099472392776783
2013-10-11,BAA10Y,0.0022099472392776783
2013-10-14,BAA10Y,-0.017366849531352545
2013-10-15,BAA10Y,-0.02389244845489576
2013-10-16,BAA10Y,-0.02389244845489576
2013-10-17,BAA10Y,-0.02389244845489576
2013-10-18,BAA10Y,-0.02389244845489576
2013-10-21,BAA10Y,-0.03694364630198277
2013-10-22,BAA10Y,-0.02389244845489576
2013-10-23,BAA10Y,-0.01084125060780933
2013-10-24,BAA10Y,0.0022099472392776783
2013-10-25,BAA10Y,-0.02389244845489576
2013-10-28,BAA10Y,-0.02389244845489576
2013-10-29,BAA10Y,0.015261145086364107
2013-10-30,BAA10Y,0.0022099472392776783
2013-10-31,BAA10Y,-0.03694364630198277
2013-11-01,BAA10Y,-0.0499948441490692
2013-11-04,BAA10Y,-0.02389244845489576
2013-11-05,BAA10Y,-0.02389244845489576
2013-11-06,BAA10Y,0.028312342933451116
2013-11-07,BAA10Y,0.028312342933451116
2013-11-08,BAA10Y,0.015261145086364107
2013-11-11,BAA10Y,-0.004315651684266116
2013-11-12,BAA10Y,-0.01084125060780933
2013-11-13,BAA10Y,0.015261145086364107
2013-11-14,BAA10Y,0.054414738627624554
2013-11-15,BAA10Y,0.028312342933451116
2013-11-18,BAA10Y,-0.02389244845489576
2013-11-19,BAA10Y,-0.02389244845489576
2013-11-20,BAA10Y,-0.01084125060780933
2013-11-21,BAA10Y,-0.03694364630198277
2013-11-22,BAA10Y,-0.03694364630198277
2013-11-25,BAA10Y,-0.03694364630198277
2013-11-26,BAA10Y,-0.06304604199615621
2013-11-27,BAA10Y,-0.06304604199615621
2013-11-28,BAA10Y,-0.07609723984324264
2013-11-29,BAA10Y,-0.08914843769032964
2013-12-02,BAA10Y,-0.10219963553741607
2013-12-03,BAA10Y,-0.10219963553741607
2013-12-04,BAA10Y,-0.07609723984324264
2013-12-05,BAA10Y,-0.11525083338450308
2013-12-06,BAA10Y,-0.1283020312315895
2013-12-09,BAA10Y,-0.1413532290786765
2013-12-10,BAA10Y,-0.15440442692576295
2013-12-11,BAA10Y,-0.16745562477284995
2013-12-12,BAA10Y,-0.1935580204670234
2013-12-13,BAA10Y,-0.23271161400828325
2013-12-16,BAA10Y,-0.23271161400828325
2013-12-17,BAA10Y,-0.23271161400828325
2013-12-18,BAA10Y,-0.23271161400828325
2013-12-19,BAA10Y,-0.337121196784977
2013-12-20,BAA10Y,-0.38932598817332387
2013-12-23,BAA10Y,-0.4284795817145837
2013-12-24,BAA10Y,-0.4154283838674973
2013-12-25,BAA10Y,-0.40890278494395355
2013-12-26,BAA10Y,-0.40237718602041034
2013-12-27,BAA10Y,-0.40237718602041034
2013-12-30,BAA10Y,-0.4284795817145837
2013-12-31,BAA10Y,-0.45458197740875717
2014-01-01,BAA10Y,-0.44805637848521396
2014-01-02,BAA10Y,-0.44153077956167075
2014-01-03,BAA10Y,-0.44153077956167075
2014-01-06,BAA10Y,-0.4676331752558442
2014-01-07,BAA10Y,-0.4676331752558442
2014-01-08,BAA10Y,-0.4806843731029306
2014-01-09,BAA10Y,-0.4806843731029306
2014-01-10,BAA10Y,-0.4676331752558442
2014-01-13,BAA10Y,-0.44153077956167075
2014-01-14,BAA10Y,-0.44153077956167075
2014-01-15,BAA10Y,-0.4676331752558442
2014-01-16,BAA10Y,-0.4676331752558442
2014-01-17,BAA10Y,-0.45458197740875717
2014-01-20,BAA10Y,-0.4839471725647022
2014-01-21,BAA10Y,-0.49373557095001763
2014-01-22,BAA10Y,-0.49373557095001763
2014-01-23,BAA10Y,-0.4676331752558442
2014-01-24,BAA10Y,-0.4284795817145837
2014-01-27,BAA10Y,-0.4154283838674973
2014-01-28,BAA10Y,-0.4284795817145837
2014-01-29,BAA10Y,-0.38932598817332387
2014-01-30,BAA10Y,-0.4154283838674973
2014-01-31,BAA10Y,-0.3632235924791504
2014-02-03,BAA10Y,-0.3762747903262369
2014-02-04,BAA10Y,-0.35017239463206346
2014-02-05,BAA10Y,-0.337121196784977
2014-02-06,BAA10Y,-0.3632235924791504
2014-02-07,BAA10Y,-0.337121196784977
2014-02-10,BAA10Y,-0.337121196784977
2014-02-11,BAA10Y,-0.3762747903262369
2014-02-12,BAA10Y,-0.4154283838674973
2014-02-13,BAA10Y,-0.3762747903262369
2014-02-14,BAA10Y,-0.38932598817332387
2014-02-17,BAA10Y,-0.36974919140269363
2014-02-18,BAA10Y,-0.3632235924791504
2014-02-19,BAA10Y,-0.35017239463206346
2014-02-20,BAA10Y,-0.3762747903262369
2014-02-21,BAA10Y,-0.38932598817332387
2014-02-24,BAA10Y,-0.38932598817332387
2014-02-25,BAA10Y,-0.38932598817332387
2014-02-26,BAA10Y,-0.38932598817332387
2014-02-27,BAA10Y,-0.4154283838674973
2014-02-28,BAA10Y,-0.4284795817145837
2014-03-03,BAA10Y,-0.40237718602041034
2014-03-04,BAA10Y,-0.4284795817145837
2014-03-05,BAA10Y,-0.4154283838674973
2014-03-06,BAA10Y,-0.40237718602041034
2014-03-07,BAA10Y,-0.44153077956167075
2014-03-10,BAA10Y,-0.4154283838674973
2014-03-11,BAA10Y,-0.40237718602041034
2014-03-12,BAA10Y,-0.38932598817332387
2014-03-13,BAA10Y,-0.3762747903262369
2014-03-14,BAA10Y,-0.3632235924791504
2014-03-17,BAA10Y,-0.3632235924791504
2014-03-18,BAA10Y,-0.337121196784977
2014-03-19,BAA10Y,-0.40237718602041034
2014-03-20,BAA10Y,-0.44153077956167075
2014-03-21,BAA10Y,-0.4676331752558442
2014-03-24,BAA10Y,-0.506786768797104
2014-03-25,BAA10Y,-0.519837966644191
2014-03-26,BAA10Y,-0.519837966644191
2014-03-27,BAA10Y,-0.5459403623383645
2014-03-28,BAA10Y,-0.5589915601854509
2014-03-31,BAA10Y,-0.5459403623383645
2014-04-01,BAA10Y,-0.5459403623383645
2014-04-02,BAA10Y,-0.5589915601854509
2014-04-03,BAA10Y,-0.5720427580325373
2014-04-04,BAA10Y,-0.5589915601854509
2014-04-07,BAA10Y,-0.5720427580325373
2014-04-08,BAA10Y,-0.5459403623383645
2014-04-09,BAA10Y,-0.5589915601854509
2014-04-10,BAA10Y,-0.5720427580325373
2014-04-11,BAA10Y,-0.5850939558796244
2014-04-14,BAA10Y,-0.5981451537267108
2014-04-15,BAA10Y,-0.6242475494208842
2014-04-16,BAA10Y,-0.6372987472679712
2014-04-17,BAA10Y,-0.6764523408092311
2014-04-18,BAA10Y,-0.6699267418856879
2014-04-21,BAA10Y,-0.6503499451150577
2014-04-22,BAA10Y,-0.6895035386563181
2014-04-23,BAA10Y,-0.6895035386563181
2014-04-24,BAA10Y,-0.7025547365034045
2014-04-25,BAA10Y,-0.7156059343504916
2014-04-28,BAA10Y,-0.7156059343504916
2014-04-29,BAA10Y,-0.6895035386563181
2014-04-30,BAA10Y,-0.6764523408092311
2014-05-01,BAA10Y,-0.7025547365034045
2014-05-02,BAA10Y,-0.7025547365034045
2014-05-05,BAA10Y,-0.6895035386563181
2014-05-06,BAA10Y,-0.6895035386563181
2014-05-07,BAA10Y,-0.6764523408092311
2014-05-08,BAA10Y,-0.6503499451150577
2014-05-09,BAA10Y,-0.6111963515737978
2014-05-12,BAA10Y,-0.6242475494208842
2014-05-13,BAA10Y,-0.6111963515737978
2014-05-14,BAA10Y,-0.6242475494208842
2014-05-15,BAA10Y,-0.5981451537267108
2014-05-16,BAA10Y,-0.6242475494208842
2014-05-19,BAA10Y,-0.5981451537267108
2014-05-20,BAA10Y,-0.5850939558796244
2014-05-21,BAA10Y,-0.5459403623383645
2014-05-22,BAA10Y,-0.5589915601854509
2014-05-23,BAA10Y,-0.5720427580325373
2014-05-26,BAA10Y,-0.5818311564178528
2014-05-27,BAA10Y,-0.5850939558796244
2014-05-28,BAA10Y,-0.5850939558796244
2014-05-29,BAA10Y,-0.5720427580325373
2014-05-30,BAA10Y,-0.5981451537267108
2014-06-02,BAA10Y,-0.5981451537267108
2014-06-03,BAA10Y,-0.5981451537267108
2014-06-04,BAA10Y,-0.5850939558796244
2014-06-05,BAA10Y,-0.5720427580325373
2014-06-06,BAA10Y,-0.5850939558796244
2014-06-09,BAA10Y,-0.5981451537267108
2014-06-10,BAA10Y,-0.6111963515737978
2014-06-11,BAA10Y,-0.6242475494208842
2014-06-12,BAA10Y,-0.6111963515737978
2014-06-13,BAA10Y,-0.6372987472679712
2014-06-16,BAA10Y,-0.6634011429621447
2014-06-17,BAA10Y,-0.6634011429621447
2014-06-18,BAA10Y,-0.6372987472679712
2014-06-19,BAA10Y,-0.6372987472679712
2014-06-20,BAA10Y,-0.6242475494208842
2014-06-23,BAA10Y,-0.6372987472679712
2014-06-24,BAA10Y,-0.6503499451150577
2014-06-25,BAA10Y,-0.6503499451150577
2014-06-26,BAA10Y,-0.6503499451150577
2014-06-27,BAA10Y,-0.6242475494208842
2014-06-30,BAA10Y,-0.6503499451150577
2014-07-01,BAA10Y,-0.6372987472679712
2014-07-02,BAA10Y,-0.6242475494208842
2014-07-03,BAA10Y,-0.6111963515737978
2014-07-04,BAA10Y,-0.6209847499591127
2014-07-07,BAA10Y,-0.6503499451150577
2014-07-08,BAA10Y,-0.6503499451150577
2014-07-09,BAA10Y,-0.6634011429621447
2014-07-10,BAA10Y,-0.6242475494208842
2014-07-11,BAA10Y,-0.6242475494208842
2014-07-14,BAA10Y,-0.6111963515737978
2014-07-15,BAA10Y,-0.6242475494208842
2014-07-16,BAA10Y,-0.6372987472679712
2014-07-17,BAA10Y,-0.5981451537267108
2014-07-18,BAA10Y,-0.6242475494208842
2014-07-21,BAA10Y,-0.6372987472679712
2014-07-22,BAA10Y,-0.6372987472679712
2014-07-23,BAA10Y,-0.6242475494208842
2014-07-24,BAA10Y,-0.6242475494208842
2014-07-25,BAA10Y,-0.6372987472679712
2014-07-28,BAA10Y,-0.6372987472679712
2014-07-29,BAA10Y,-0.6503499451150577
2014-07-30,BAA10Y,-0.6634011429621447
2014-07-31,BAA10Y,-0.6634011429621447
2014-08-01,BAA10Y,-0.5850939558796244
2014-08-04,BAA10Y,-0.5720427580325373
2014-08-05,BAA10Y,-0.5589915601854509
2014-08-06,BAA10Y,-0.5459403623383645
2014-08-07,BAA10Y,-0.519837966644191
2014-08-08,BAA10Y,-0.5328891644912775
2014-08-11,BAA10Y,-0.519837966644191
2014-08-12,BAA10Y,-0.506786768797104
2014-08-13,BAA10Y,-0.4806843731029306
2014-08-14,BAA10Y,-0.506786768797104
2014-08-15,BAA10Y,-0.506786768797104
2014-08-18,BAA10Y,-0.4806843731029306
2014-08-19,BAA10Y,-0.45458197740875717
2014-08-20,BAA10Y,-0.49373557095001763
2014-08-21,BAA10Y,-0.519837966644191
2014-08-22,BAA10Y,-0.5459403623383645
2014-08-25,BAA10Y,-0.5589915601854509
2014-08-26,BAA10Y,-0.5459403623383645
2014-08-27,BAA10Y,-0.5720427580325373
2014-08-28,BAA10Y,-0.5850939558796244
2014-08-29,BAA10Y,-0.5850939558796244
2014-09-01,BAA10Y,-0.5655171591089941
2014-09-02,BAA10Y,-0.5589915601854509
2014-09-03,BAA10Y,-0.5720427580325373
2014-09-04,BAA10Y,-0.5589915601854509
2014-09-05,BAA10Y,-0.506786768797104
2014-09-08,BAA10Y,-0.5459403623383645
2014-09-09,BAA10Y,-0.5589915601854509
2014-09-10,BAA10Y,-0.5459403623383645
2014-09-11,BAA10Y,-0.5589915601854509
2014-09-12,BAA10Y,-0.5328891644912775
2014-09-15,BAA10Y,-0.519837966644191
2014-09-16,BAA10Y,-0.49373557095001763
2014-09-17,BAA10Y,-0.506786768797104
2014-09-18,BAA10Y,-0.519837966644191
2014-09-19,BAA10Y,-0.5459403623383645
2014-09-22,BAA10Y,-0.5328891644912775
2014-09-23,BAA10Y,-0.5459403623383645
2014-09-24,BAA10Y,-0.5328891644912775
2014-09-25,BAA10Y,-0.5328891644912775
2014-09-26,BAA10Y,-0.5328891644912775
2014-09-29,BAA10Y,-0.5328891644912775
2014-09-30,BAA10Y,-0.506786768797104
2014-10-01,BAA10Y,-0.4806843731029306
2014-10-02,BAA10Y,-0.4676331752558442
2014-10-03,BAA10Y,-0.506786768797104
2014-10-06,BAA10Y,-0.49373557095001763
2014-10-07,BAA10Y,-0.49373557095001763
2014-10-08,BAA10Y,-0.4676331752558442
2014-10-09,BAA10Y,-0.44153077956167075
2014-10-10,BAA10Y,-0.4154283838674973
2014-10-13,BAA10Y,-0.3860631887115517
2014-10-14,BAA10Y,-0.3762747903262369
2014-10-15,BAA10Y,-0.31101880109080354
2014-10-16,BAA10Y,-0.27186520754954313
2014-10-17,BAA10Y,-0.31101880109080354
2014-10-20,BAA10Y,-0.2979676032437166
2014-10-21,BAA10Y,-0.32406999893789
2014-10-22,BAA10Y,-0.337121196784977
2014-10-23,BAA10Y,-0.337121196784977
2014-10-24,BAA10Y,-0.32406999893789
2014-10-27,BAA10Y,-0.31101880109080354
2014-10-28,BAA10Y,-0.32406999893789
2014-10-29,BAA10Y,-0.4154283838674973
2014-10-30,BAA10Y,-0.3762747903262369
2014-10-31,BAA10Y,-0.3762747903262369
2014-11-03,BAA10Y,-0.3762747903262369
2014-11-04,BAA10Y,-0.3762747903262369
2014-11-05,BAA10Y,-0.3762747903262369
2014-11-06,BAA10Y,-0.3632235924791504
2014-11-07,BAA10Y,-0.32406999893789
2014-11-10,BAA10Y,-0.35017239463206346
2014-11-11,BAA10Y,-0.337121196784977
2014-11-12,BAA10Y,-0.32406999893789
2014-11-13,BAA10Y,-0.27186520754954313
2014-11-14,BAA10Y,-0.2588140097024567
2014-11-17,BAA10Y,-0.2457628118553697
2014-11-18,BAA10Y,-0.20660921831410983
2014-11-19,BAA10Y,-0.21966041616119683
2014-11-20,BAA10Y,-0.20660921831410983
2014-11-21,BAA10Y,-0.2457628118553697
2014-11-24,BAA10Y,-0.23271161400828325
2014-11-25,BAA10Y,-0.28491640539663016
2014-11-26,BAA10Y,-0.27186520754954313
2014-11-27,BAA10Y,-0.23923721293182648
2014-11-28,BAA10Y,-0.20660921831410983
2014-12-01,BAA10Y,-0.1805068226199364
2014-12-02,BAA10Y,-0.1805068226199364
2014-12-03,BAA10Y,-0.20660921831410983
2014-12-04,BAA10Y,-0.1935580204670234
2014-12-05,BAA10Y,-0.2588140097024567
2014-12-08,BAA10Y,-0.2588140097024567
2014-12-09,BAA10Y,-0.21966041616119683
2014-12-10,BAA10Y,-0.1935580204670234
2014-12-11,BAA10Y,-0.1935580204670234
2014-12-12,BAA10Y,-0.1283020312315895
2014-12-15,BAA10Y,-0.15440442692576295
2014-12-16,BAA10Y,-0.10219963553741607
