date,ma7,ma21,26ema,12ema,MACD,ema,momentum,upper_band,lower_band
2013-11-29,1797.472857142857,1780.2314285714285,1774.3138496150048,1792.4003697665212,18.086520151516424,1805.6325188666224,4.480000000000018,1815.91337793706,1744.549479205797
2013-12-02,1800.0357142857142,1782.2552380952377,1776.646897791671,1794.4633898024408,17.816492010769707,1805.7508396222074,-1.4200000000000728,1817.6059268550716,1746.9045493354038
2013-12-03,1802.8257142857142,1784.3676190476192,1778.4434238811768,1795.4536375251423,17.01021364396547,1802.516946540736,-4.9099999999998545,1818.9494879813906,1749.7857501138478
2013-12-04,1802.7257142857143,1785.9633333333336,1779.6809480381269,1795.4069240597355,15.72597602160863,1797.6056488469121,-5.75,1819.7668065277433,1752.159860138924
2013-12-05,1801.0185714285712,1787.1480952380953,1780.653470405673,1795.0073972813145,14.353926875641491,1794.4085496156374,-2.3400000000001455,1819.0939574033096,1755.202233072881
2013-12-06,1798.5257142857142,1788.1985714285718,1780.9776577830303,1793.4724130841892,12.494755301158875,1788.1561832052123,-7.779999999999973,1819.076342959918,1757.3207998972255
2013-12-09,1798.8600000000001,1789.8461904761903,1782.7637572065096,1795.25973414816,12.495976941650497,1799.4453944017375,20.059999999999945,1814.3784642997182,1765.3139166526623
2013-12-10,1799.0228571428572,1792.7614285714287,1784.6605159319531,1797.2766981253665,12.616182193413351,1805.3951314672458,3.2799999999999727,1816.154153396511,1769.3687037463465
2013-12-11,1798.567142857143,1794.2857142857142,1785.9908480851416,1798.0987445676176,12.107896482476008,1803.5450438224152,-5.75,1815.5389735776791,1773.0324549937493
2013-12-12,1795.8985714285714,1794.777619047619,1785.7115260047608,1795.655860787984,9.944334783223212,1789.3283479408049,-20.399999999999864,1812.7877467249161,1776.767491370322
2013-12-13,1793.0914285714284,1795.1495238095238,1784.9551166710748,1792.5549591282943,7.599842457219438,1780.1094493136015,-6.720000000000027,1814.4236451016636,1775.875402517384
2013-12-16,1790.5928571428572,1794.8314285714284,1784.2414043250692,1789.9034269547103,5.662022629641115,1776.9164831045339,-0.18000000000006366,1816.0852506179244,1773.5776065249324
2013-12-17,1790.8085714285714,1794.6371428571426,1784.4116706713605,1789.3859766539856,4.974305982625083,1783.3321610348446,11.220000000000027,1816.16487772234,1773.1094079919453
2013-12-18,1787.3671428571429,1793.8190476190475,1784.1589543253338,1788.0958263995262,3.936872074192479,1781.777387011615,-5.539999999999964,1816.1486298624095,1771.4894653756855
2013-12-19,1787.6928571428573,1794.7295238095237,1786.121254004939,1791.5656992611375,5.444445256198605,1801.0257956705384,29.65000000000009,1818.0584197160106,1771.4006279030368
2013-12-20,1788.6899999999998,1795.764285714286,1787.8604203749433,1794.3402070671164,6.479786692173093,1806.7419318901793,-1.050000000000182,1819.0183546509352,1772.5102167776367
2013-12-23,1793.847142857143,1797.5238095238096,1790.1166855323547,1798.0294059798678,7.912720447513038,1814.4606439633928,8.720000000000027,1822.7375675686153,1772.310051479004
2013-12-24,1801.3457142857144,1799.0542857142857,1792.9221162336619,1802.638728136811,9.716611903149214,1823.4802146544644,9.670000000000073,1827.5782958406576,1770.5302755879138
2013-12-26,1809.6314285714286,1800.4142857142856,1795.9145520682055,1807.3589238080708,11.444371739865346,1830.040071551488,5.329999999999927,1832.8492758525344,1767.9792955760367
2013-12-27,1817.5571428571432,1802.2971428571427,1799.3297704335237,1812.6913970683677,13.361626634844015,1838.0266905171627,8.700000000000045,1839.7241837290335,1764.870101985252
2013-12-30,1826.1857142857145,1804.137619047619,1802.4460837347442,1817.1081052116958,14.662021476951622,1840.275563505721,-0.6199999999998909,1845.4365024784904,1762.8387356167475
2013-12-31,1830.5314285714285,1805.7490476190478,1805.3071145692077,1820.7945505637426,15.487435994534962,1840.8051878352405,-0.3300000000001546,1850.2616920202072,1761.2364032178884
2014-01-02,1836.0685714285714,1807.7752380952384,1808.4962171937107,1825.0353889385517,16.539171744841042,1845.8417292784134,7.289999999999964,1856.0973598245887,1759.453116365888
2014-01-03,1838.02,1809.2552380952382,1810.2357566608432,1826.1037906403128,15.868033979469601,1836.6005764261379,-16.37999999999988,1858.2980986090122,1760.2123775814641
2014-01-06,1838.502857142857,1810.98,1811.8012561674473,1826.9139766956496,15.112720528202317,1833.1135254753792,-0.6100000000001273,1860.2154037254195,1761.7445962745805
2014-01-07,1837.5671428571427,1812.597142857143,1812.9100520068955,1826.8918264347806,13.981774427885057,1828.884508491793,-4.599999999999909,1860.561081712614,1764.6332040016719
2014-01-08,1836.9757142857143,1815.1138095238096,1814.7596777841625,1828.5823146755833,13.82263689142087,1834.8815028305978,11.110000000000127,1864.0310890023738,1766.1965300452453
2014-01-09,1836.4171428571428,1816.6566666666668,1816.443405355706,1829.9527278024168,13.509322446710712,1836.6205009435325,-0.39000000000010004,1866.3926072455697,1766.9207260877638
2014-01-10,1835.9971428571428,1818.0738095238094,1818.049819773802,1831.2107696789683,13.160949905166262,1837.6268336478443,0.6400000000001,1868.17161923541,1767.9759998122088
2014-01-13,1835.1414285714286,1819.9666666666667,1819.8513146053722,1832.9275743437422,13.076259738370027,1840.7889445492813,4.239999999999782,1867.9852123822186,1771.9481209511148
2014-01-14,1833.3157142857142,1821.727619047619,1819.8030690790483,1830.8156398293204,11.012570750272062,1826.3963148497605,-23.169999999999845,1864.5622444415283,1778.89299365371
2014-01-15,1834.3885714285716,1824.7457142857145,1821.216175073193,1832.0563106248096,10.84013555161664,1834.718771616587,19.680000000000064,1861.3374735536252,1788.1539550178038
2014-01-16,1837.4757142857143,1828.2247619047619,1823.2283102529566,1834.5676474517618,11.339337198805197,1843.8262572055291,9.5,1860.5458157568592,1795.9037080526646
2014-01-17,1838.6200000000001,1831.0509523809524,1824.9069539379227,1836.3095478437983,11.40259390587562,1845.2020857351763,-2.490000000000009,1854.2795393739034,1807.8223653880013
2014-01-21,1838.792857142857,1833.7985714285712,1825.9286610536321,1836.6773097139833,10.748648660351137,1840.8673619117253,-7.190000000000055,1854.4486407799172,1813.1485020772252
2014-01-22,1839.6028571428574,1835.3771428571429,1827.2524639385483,1837.7731082195241,10.52064428097583,1842.8224539705752,5.099999999999909,1852.5593128078617,1818.194972906424
2014-01-23,1839.9585714285713,1837.0561904761905,1828.5567258690262,1838.8633992626742,10.306673393647998,1844.1808179901916,1.0599999999999454,1852.2578207213357,1821.8545602310453
2014-01-24,1841.2814285714287,1837.5390476190476,1828.549560989839,1837.262876299186,8.713315309347081,1833.7002726633973,-16.399999999999864,1852.6768876584151,1822.40120757968
2014-01-27,1834.34,1835.7438095238097,1825.7155194350362,1830.036279945465,4.320760510428727,1804.7600908877992,-38.17000000000007,1861.9079275805889,1809.5796914670304
2014-01-28,1824.794285714286,1833.2790476190476,1822.4447402176263,1822.5783907230855,0.13365050545917256,1789.2933636292664,-8.730000000000018,1868.7608250622818,1797.7972701758133
2014-01-29,1817.1671428571428,1830.9209523809523,1820.2266113126168,1817.950945996457,-2.2756653161598024,1791.4311212097555,10.940000000000055,1870.4303666355543,1791.4115381263503
2014-01-30,1807.952857142857,1827.7209523809524,1816.8172326968674,1811.2200312277714,-5.597201469096035,1779.9437070699187,-18.299999999999955,1874.1408452469332,1781.3010595149717
2014-01-31,1800.8657142857141,1825.4885714285713,1815.1411413859882,1808.600026423499,-6.541114962489246,1789.441235689973,19.99000000000001,1872.9829564707134,1777.9941863864292
2014-02-03,1791.97,1822.3566666666666,1812.729945727767,1804.598483896807,-8.131461830960006,1784.8737452299908,-11.600000000000136,1873.1977443293174,1771.5155890040157
2014-02-04,1779.6028571428571,1818.0666666666668,1807.482542340525,1794.9510248357597,-12.531517504765361,1756.2179150766635,-40.69999999999982,1879.9410270653152,1756.1923062680185
2014-02-05,1774.5900000000001,1814.4395238095235,1803.6097614264122,1788.8354825533352,-14.774278873077037,1755.5393050255545,13.309999999999945,1882.0455307366938,1746.8335168823533
2014-02-06,1770.3157142857142,1810.8619047619047,1799.7601494689002,1783.1131006220526,-16.64704884684761,1752.9397683418517,-3.5599999999999454,1882.865321610689,1738.8584879131204
2014-02-07,1767.5914285714284,1807.792857142857,1797.8097680267595,1781.6233928340446,-16.186375192714877,1766.5999227806171,21.789999999999964,1880.2536154810944,1735.3320988046196
2014-02-10,1770.8514285714286,1805.8657142857144,1797.7512666914438,1783.992101628807,-13.75916506263684,1786.8799742602057,23.589999999999918,1876.8427940183542,1734.8886345530746
2014-02-11,1771.6585714285716,1804.0423809523809,1797.9059876772628,1786.4302398397597,-11.47574783750315,1795.5199914200684,2.8199999999999363,1872.722231793687,1735.3625301110749
2014-02-12,1776.967142857143,1802.965238095238,1799.5240626641323,1791.556356787489,-7.967705876643322,1811.6733304733561,19.910000000000082,1871.6743087521127,1734.2561674383633
2014-02-13,1788.0200000000002,1802.9680952380954,1800.9859839482706,1795.8184557432598,-5.16752820501074,1816.7311101577852,-0.4900000000000091,1870.0093192801558,1735.926871196035
2014-02-14,1798.6814285714286,1802.5371428571427,1803.12257772988,1801.0510010135276,-2.0715767163524106,1825.4637033859283,10.569999999999936,1867.3031123164592,1737.7711733978263
2014-02-18,1811.1085714285714,1802.0728571428572,1805.7527571572964,1806.832385472985,1.0796283156885238,1834.241234461976,8.800000000000182,1865.8352501508864,1738.310464134828
2014-02-19,1820.7271428571428,1801.8285714285714,1808.3458862567559,1812.0520184771412,3.7061322203853706,1838.5870781539918,2.1299999999998818,1865.861070907186,1737.7960719499567
2014-02-20,1825.26,1801.3547619047622,1809.857302089589,1814.620938711427,4.763636621838032,1832.0290260513304,-12.009999999999991,1863.546503741092,1739.1630200684324
2014-02-21,1830.9657142857143,1801.1633333333334,1812.0737982311007,1818.4915635250538,6.417765293953153,1837.1963420171103,11.029999999999973,1862.607447873166,1739.7192187935009
2014-02-24,1833.3228571428572,1800.7533333333333,1813.86462799176,1821.2236306750456,7.359002683285553,1836.5654473390368,-3.5299999999999727,1863.0768068532204,1738.4298598134462
2014-02-25,1837.372857142857,1801.6652380952382,1816.3642851775555,1825.2830721096539,8.918786932098328,1843.9284824463455,11.3599999999999,1867.4089578753922,1735.9215183150843
2014-02-26,1839.5571428571427,1804.2761904761905,1818.4943381273663,1828.3349071697069,9.840569042340576,1844.7228274821152,-2.490000000000009,1871.9292144021088,1736.6231665502723
2014-02-27,1840.49,1807.304761904762,1820.469572340154,1830.923382989752,10.453810649598154,1845.0142758273716,0.040000000000190994,1876.9126188418454,1737.6969049676786
2014-02-28,1842.422857142857,1810.247142857143,1822.9747892038465,1834.518247145175,11.543457941328597,1851.198091942457,9.129999999999882,1880.8644970609212,1739.6297886533648
2014-03-03,1846.8085714285714,1814.3066666666664,1825.676656670228,1838.353901430533,12.677244760304802,1856.699363980819,5.160000000000082,1887.435612876011,1741.1777204573218
2014-03-04,1847.6585714285713,1816.7609523809526,1827.1620895094704,1839.4886858258353,12.326596316364885,1849.3864546602729,-13.720000000000027,1889.3917889450802,1744.130115816825
2014-03-05,1853.0385714285712,1821.1095238095236,1830.6248976939542,1844.7842726218605,14.159374927906356,1865.7354848867578,28.180000000000064,1888.2231708569382,1753.995876762109
2014-03-06,1856.7814285714287,1827.3914285714286,1833.823794161069,1849.2497691415742,15.425974980505316,1871.1184949622527,-0.10000000000013642,1889.266316224742,1765.5165409181152
2014-03-07,1861.34,1833.1928571428573,1837.0242538528414,1853.5236508121016,16.49939695926014,1875.059498320751,3.2200000000000273,1885.9480037514022,1780.4377105343124
2014-03-10,1866.037142857143,1839.2119047619049,1840.0624572711495,1857.2953968410088,17.232939569859354,1877.0464994402503,1.009999999999991,1885.6857370821594,1792.7380724416503
2014-03-11,1869.3057142857144,1844.151904761905,1842.811164139953,1860.3530280962382,17.54186395628517,1877.1288331467501,-0.8699999999998909,1887.8526773794824,1800.4511321443274
2014-03-12,1870.4742857142858,1847.5142857142855,1844.6495964258827,1861.4725622352782,16.822965809395555,1870.7962777155835,-9.539999999999964,1886.202629994736,1808.825941433835
2014-03-13,1873.6842857142858,1850.769523809524,1846.3940707647062,1862.5075526606201,16.113481895913992,1869.0654259051946,0.5699999999999363,1887.5288666105405,1814.0101810085073
2014-03-14,1869.7457142857145,1852.0357142857142,1846.390065522876,1860.0202368666787,13.630171343802658,1853.9151419683983,-21.860000000000127,1885.5163842627326,1818.5550443086959
2014-03-17,1865.0771428571427,1853.077142857143,1846.0004310397,1857.1140465794974,11.113615539797365,1845.3917139894663,-5.209999999999809,1885.2181391244862,1820.9361465897996
2014-03-18,1862.4771428571428,1854.458095238095,1846.9507694812037,1857.3780394134208,10.427269932217087,1854.350571329822,17.699999999999818,1885.793199128049,1823.1229913481409
2014-03-19,1861.6499999999999,1856.0590476190475,1848.82478655667,1859.6660333498176,10.841246793147548,1866.2835237766074,13.420000000000073,1887.4930616468403,1824.6250335912548
2014-03-20,1859.3071428571427,1857.0119047619048,1849.709617182102,1859.8358743729227,10.126257190820752,1862.6078412588693,-11.480000000000018,1885.5540962464697,1828.46971327734
2014-03-21,1859.9328571428573,1859.0719047619048,1851.3614973908352,1861.7088167770885,10.347319386253275,1868.8759470862897,11.240000000000009,1886.8097635758734,1831.3340459479361
2014-03-24,1859.6928571428573,1860.345238095238,1852.4843494359586,1862.4489988113826,9.96464937542396,1867.30531569543,-5.490000000000009,1885.8301000622644,1834.8603761282118
2014-03-25,1861.2785714285712,1861.3542857142859,1852.8514346629245,1861.6783836096315,8.826948946707034,1860.7284385651435,-9.079999999999927,1886.0748650594912,1836.6337063690805
2014-03-26,1864.777142857143,1862.2119047619046,1853.7972543175226,1862.2847861312264,8.487531813703754,1863.9894795217144,8.179999999999836,1885.6447402711785,1838.7790692526307
2014-03-27,1863.8814285714286,1862.5661904761905,1853.705605849558,1860.7886651879605,7.083059338402563,1856.369826507238,-13.059999999999945,1885.0218555920171,1840.110525360364
2014-03-28,1860.5657142857144,1862.7509523809526,1853.3600054162575,1858.9811782359664,5.621172819708818,1851.4832755024127,-3.519999999999982,1885.7724200739892,1839.729484687916
2014-03-31,1860.1157142857141,1862.9095238095238,1853.675560570609,1858.771766199664,5.096205629055021,1855.5744251674707,8.579999999999927,1886.0077314183736,1839.811316200674
2014-04-01,1860.162857142857,1863.5233333333335,1855.0581116394528,1860.859186784331,5.8010751448782685,1866.7514750558237,14.720000000000027,1885.4487649501482,1841.597901716519
2014-04-02,1862.8771428571429,1865.4180952380952,1857.3145478143083,1864.6531580482801,7.338610233971849,1879.263825018608,13.180000000000064,1888.9576004648509,1841.8785900113396
2014-04-03,1867.6571428571428,1866.227142857143,1859.8023590873224,1868.69113373316,8.888774645837657,1887.0212750062028,5.380000000000109,1892.2264429287832,1840.2278427855028
2014-04-04,1870.9642857142858,1866.9395238095235,1861.9481102660393,1871.7801900819047,9.832079815865427,1888.1870916687342,-2.130000000000109,1894.4859122442008,1839.3931353748462
2014-04-07,1872.7542857142857,1866.3709523809525,1862.1808428389252,1870.750930069304,8.570087230378931,1872.7890305562448,-23.680000000000064,1893.372178766442,1839.369725995463
2014-04-08,1872.182857142857,1864.7995238095239,1860.9111507767825,1866.795402366334,5.884251589551468,1854.2896768520816,-20.049999999999955,1892.755674361574,1836.8433732574738
2014-04-09,1871.3742857142859,1863.5990476190477,1860.2481025710947,1864.5130327715135,4.264930200418803,1852.7365589506937,6.920000000000073,1892.0226292853602,1835.1754659527353
2014-04-10,1871.3514285714284,1863.8157142857144,1861.1319468250879,1865.6925661912808,4.5606193661928955,1865.6988529835646,20.220000000000027,1892.435917878437,1835.1955106929918
2014-04-11,1863.8600000000001,1862.143333333333,1859.0540248380441,1860.675248315699,1.621223477654894,1843.9529509945214,-39.100000000000136,1892.9755784332187,1831.3110882334472
2014-04-14,1853.1157142857141,1860.6838095238095,1855.841874850041,1853.7544408825145,-2.087433967526522,1825.1109836648404,-17.389999999999873,1896.9276499588184,1824.4399690888006
2014-04-15,1844.8071428571427,1860.182857142857,1853.9728470833713,1850.19375766982,-3.7790894135514463,1828.776994554947,14.919999999999845,1898.996950337611,1821.3687639481032
2014-04-16,1841.6485714285714,1859.4280952380955,1853.1585621142328,1849.0839487975397,-4.074613316693103,1838.245664851649,12.370000000000118,1898.5432591303831,1820.3129313458078
2014-04-17,1844.1157142857141,1858.954761904762,1853.8364464020674,1851.1187259056103,-2.7177204964571047,1854.2885549505497,19.329999999999927,1898.092418774686,1819.8171050348383
2014-04-21,1845.9571428571428,1859.1490476190475,1854.6522651870994,1853.2312296124394,-1.4210355746599816,1861.32951831685,2.5399999999999636,1897.9095632856581,1820.3885319524368
2014-04-22,1845.9157142857143,1859.143333333333,1855.9291344324993,1856.101809672064,0.17267523956479636,1868.36983943895,7.040000000000191,1898.2107754115016,1820.0758912551644
2014-04-23,1852.5542857142857,1859.7638095238096,1857.6788281782399,1859.7092235686694,2.030395390429476,1875.8232798129832,7.6599999999998545,1899.9086965942631,1819.6189224533562
2014-04-24,1861.0828571428572,1860.6185714285714,1858.9907668317035,1862.121650711951,3.1308838802474384,1875.5344266043278,-4.1599999999998545,1901.2918437983708,1819.945299058772
2014-04-25,1867.94,1861.237142857143,1860.4440433626885,1864.6583198331894,4.214276470500863,1877.5848088681093,3.2199999999998,1902.521385244262,1819.952900470024
2014-04-28,1870.857142857143,1861.7533333333333,1860.6630031136006,1864.4647321665448,3.8017290529442107,1868.1282696227033,-15.209999999999809,1902.6099065467288,1820.8967601199379
2014-04-29,1871.8742857142859,1862.7242857142858,1861.312410290371,1865.2286195255379,3.916209235166889,1868.9960898742345,6.029999999999973,1903.6319905477465,1821.816580880825
2014-04-30,1873.8,1863.7104761904761,1862.5729724910843,1867.244216521609,4.671244030524576,1875.2186966247448,8.899999999999864,1904.9927302599588,1822.4282221209935
2014-05-01,1875.5228571428572,1864.2633333333333,1864.1564560102631,1869.8143370567461,5.6578810464829985,1881.0395655415816,5.620000000000118,1905.3731254694944,1823.1535411971722
2014-05-02,1876.1128571428574,1864.1757142857143,1865.6026444539475,1871.947515971093,6.344871517145521,1882.7998551805274,-0.2699999999999818,1904.378129753922,1823.9732988175067
2014-05-05,1876.9342857142858,1863.7109523809524,1866.753559679581,1873.3617442832324,6.6081846036513525,1881.6932850601759,-2.5399999999999636,1903.0120013023297,1824.4099034595752
2014-05-06,1877.7985714285714,1863.5152380952381,1868.0799626662786,1875.0999374704274,7.019974804148887,1883.6710950200586,3.519999999999982,1904.0474118134152,1822.983064377061
2014-05-07,1878.4157142857143,1863.640476190476,1868.0532987650727,1873.964562474977,5.911263709904233,1873.0370316733527,-16.940000000000055,1903.2644171061509,1824.016535274801
2014-05-08,1879.67,1865.2199999999998,1868.8056470046968,1874.617706709596,5.812059704899184,1876.485677224451,10.490000000000009,1904.8241662349121,1825.6158337650875
2014-05-09,1879.2842857142857,1866.347142857143,1869.3111546339785,1874.7734441388889,5.462289504910359,1875.9152257414837,-2.5799999999999272,1906.0965793841578,1826.597706330128
2014-05-12,1878.5028571428572,1866.6471428571426,1869.990328364795,1875.3436835021366,5.353355137341623,1877.6250752471612,2.849999999999909,1903.5510313843113,1829.743254329974
2014-05-13,1880.3557142857142,1869.6742857142856,1871.9651188562918,1878.6215783479618,6.656459491669921,1890.3083584157205,18.170000000000073,1899.314464899133,1840.034106529438
2014-05-14,1882.685714285714,1873.567619047619,1873.8528878299,1881.5182586021215,7.665370772221422,1895.0694528052402,0.7999999999999545,1897.9950742440365,1849.1401638512016
2014-05-15,1883.2385714285715,1876.3257142857144,1874.9400813239813,1882.596988047949,7.656906723967722,1890.7098176017469,-8.920000000000073,1895.9172592935493,1856.7341692778796
2014-05-16,1883.6857142857145,1877.652857142857,1874.6371123370197,1880.7897591174954,6.152646780475607,1877.4699392005823,-17.680000000000064,1896.1466990768151,1859.159015208899
2014-05-19,1883.6357142857144,1878.3933333333334,1874.8758447564999,1880.339026945573,5.463182189073223,1877.7299797335272,7.009999999999991,1895.7582168025442,1861.0284498641226
2014-05-20,1884.9857142857145,1879.356666666667,1875.6317081078703,1881.0684074154847,5.43669930761439,1882.629993244509,7.220000000000027,1896.5745692225994,1862.1387641107347
2014-05-21,1884.1785714285713,1879.4014285714286,1875.4241741739538,1879.8009601207948,4.376785946840982,1876.0966644148364,-12.25,1896.8942028993831,1861.908654243474
2014-05-22,1882.9471428571428,1879.8052380952379,1876.3579390499572,1881.0669662560572,4.709027206100018,1884.052221471612,15.200000000000045,1897.5996575635727,1862.010818626903
2014-05-23,1882.2385714285715,1880.6195238095238,1877.552906527738,1882.8243560628175,5.271449535079455,1889.6774071572042,4.460000000000036,1899.244690711052,1861.9943569079956
2014-05-27,1883.952857142857,1881.6633333333334,1879.2549134516091,1885.5483012839227,6.293387832313556,1896.9124690524013,8.039999999999964,1900.4209667550488,1862.905699911618
2014-05-28,1889.8185714285714,1883.9733333333331,1881.67380875149,1889.6039472402422,7.9301384887521635,1906.9108230174672,11.38000000000011,1905.827770893177,1862.1188957734892
2014-05-29,1894.3785714285714,1885.894761904762,1883.7557488439722,1892.707955357128,8.952206513155716,1908.823607672489,-2.130000000000109,1910.2068599112722,1861.5826638982517
2014-05-30,1899.3714285714284,1887.8804761904764,1886.4427304110854,1896.911346840647,10.468616429561507,1916.2945358908298,10.25,1916.4486639450997,1859.3122884358531
2014-06-02,1906.6200000000001,1889.767142857143,1889.192898528783,1901.012678095932,11.819779567148998,1921.1448452969432,3.5399999999999636,1922.3329636708058,1857.20132204348
2014-06-03,1911.8971428571429,1891.7333333333333,1891.8430541933176,1904.698419927327,12.85536573400941,1923.6949484323143,1.400000000000091,1927.5092747348158,1855.957391931851
2014-06-04,1916.4328571428573,1893.7857142857142,1894.2428279567755,1907.7048168615843,13.461988904808777,1924.0583161441048,-0.7300000000000182,1932.0809785800473,1855.4904499913812
2014-06-05,1920.34,1895.8438095238096,1896.734470330348,1910.8086911905716,14.074220860223704,1926.6061053813683,3.6400000000001,1934.812465754496,1856.875153293123
2014-06-06,1924.4185714285716,1899.307619047619,1899.9733984540258,1915.3704310074068,15.397032553380996,1935.8420351271227,12.579999999999927,1941.6693971898637,1856.9458409053743
2014-06-09,1930.0842857142857,1902.699523809524,1903.6375911611347,1920.6119031601136,16.97431199897892,1944.9073450423741,8.980000000000018,1948.6937564457337,1856.7052911733142
2014-06-10,1934.547142857143,1906.3014285714282,1907.1659177417914,1925.328533443173,18.162615701381583,1949.1491150141246,1.8299999999999272,1955.2031073178148,1857.3997498250417
2014-06-11,1938.4357142857145,1909.7447619047618,1910.3973312423996,1929.2456821442233,18.84835090182378,1950.2430383380415,-0.4800000000000182,1961.9547187995115,1857.5348050100122
2014-06-12,1941.1385714285714,1911.9942857142855,1912.8782696688886,1931.498654122035,18.62038445314647,1946.007679446014,-6.899999999999864,1965.8830961044528,1858.1054753241183
2014-06-13,1941.9771428571428,1913.5495238095234,1914.15469413786,1931.2850150263373,17.1303208884774,1935.4092264820047,-13.7800000000002,1966.7120450261611,1860.3870025928857
2014-06-16,1943.16,1915.817619047619,1915.7847167943146,1932.035012714593,16.250295920278404,1935.9097421606682,6.050000000000182,1965.5241618341943,1866.1110762610438
2014-06-17,1942.777142857143,1919.0047619047618,1917.4139970317726,1932.9188569123478,15.504859880575168,1937.1565807202226,1.6199999999998909,1965.6357114645364,1872.3738123449873
2014-06-18,1941.712857142857,1922.0585714285712,1919.234441696086,1934.3144173873711,15.079975691285199,1940.3788602400743,4.210000000000036,1966.3303525681104,1877.786790289032
2014-06-19,1942.5285714285715,1925.482380952381,1922.0304089778574,1937.8014300970062,15.771021119148827,1951.4462867466916,14.990000000000009,1965.0611458596263,1885.9036160451355
2014-06-20,1943.77,1929.6085714285714,1924.8044527572754,1941.1365946974668,16.332141940191377,1956.8020955822305,2.5,1966.7780959430925,1892.4390469140503
2014-06-23,1946.4814285714288,1933.172380952381,1927.624122923403,1944.4801955132411,16.85607258983805,1960.8473651940767,3.3899999999998727,1967.9671520508298,1898.3776098539322
2014-06-24,1951.1242857142856,1936.5114285714285,1930.2156693735215,1947.2693962035119,17.05372682999041,1962.022455064692,-0.2599999999999909,1969.2994472272173,1903.7234099156396
2014-06-25,1953.0985714285714,1938.8661904761907,1931.6796938643718,1947.6864121722022,16.006718307830397,1953.9941516882307,-12.629999999999882,1969.5538594553154,1908.178521497066
2014-06-26,1956.205714285714,1941.1338095238098,1933.7426795040478,1949.5085026072481,15.765823103200319,1957.6847172294101,9.549999999999955,1969.4045243511005,1912.863094696519
2014-06-27,1958.3814285714286,1943.392857142857,1935.4817402815258,1950.6948868215175,15.213146539991612,1957.3749057431367,-2.3099999999999454,1970.2413340378846,1916.5443802478296
2014-06-30,1958.95,1945.3419047619047,1937.3690187791906,1952.2741350028225,14.905116223631921,1959.7649685810457,3.740000000000009,1971.2258477423393,1919.4579617814702
2014-07-01,1959.0571428571427,1947.0876190476188,1939.0624247955468,1953.4981142331574,14.435689437610563,1960.0749895270153,-0.7300000000000182,1971.5829791024205,1922.592258992817
2014-07-02,1960.5499999999997,1949.3899999999999,1941.6000229588396,1956.547635120364,14.947612161524376,1968.904996509005,13.089999999999918,1973.6136777381494,1925.1663222618504
2014-07-03,1962.2657142857145,1951.7890476190476,1944.045947184111,1959.3279989480006,15.28205176388974,1972.714998836335,1.2999999999999545,1975.7817065621848,1927.7963886759103
2014-07-07,1967.3314285714284,1954.5300000000002,1947.1121733186212,1963.3452298790776,16.23305656045636,1981.1983329454451,10.820000000000164,1981.7896206291634,1927.270379370837
2014-07-08,1969.92,1956.3009523809524,1949.3742345542792,1965.5459637438348,16.171729189555663,1978.8327776484819,-7.789999999999964,1985.1701947279207,1927.431710033984
2014-07-09,1970.847142857143,1956.980476190476,1950.436143105814,1965.2635077832447,14.82736467743075,1968.7509258828275,-13.940000000000055,1985.8982117064566,1928.0627406744957
2014-07-10,1972.542857142857,1958.007142857143,1952.0949473201983,1966.4275835088993,14.332636188700917,1971.4703086276093,9.11999999999989,1987.558631269272,1928.455654445014
2014-07-11,1973.1785714285713,1958.6685714285716,1953.027173444628,1966.1587245075302,13.13155106290219,1966.9434362092031,-8.149999999999864,1987.530301234184,1929.8068416229592
2014-07-14,1972.357142857143,1959.7961904761905,1954.1044198561372,1966.375843814064,12.2714239579268,1967.3611454030677,2.8899999999998727,1985.3216893682388,1934.2706915841422
2014-07-15,1972.7114285714285,1962.0338095238094,1955.80779616309,1968.0257139965156,12.217917833425645,1973.853715134356,9.529999999999973,1985.5655599676481,1938.5020590799706
2014-07-16,1970.9742857142858,1963.8014285714287,1957.1020334843424,1968.8340656893595,11.732032205017049,1973.4712383781186,-3.8199999999999363,1984.3908769422387,1943.2119802006187
2014-07-17,1971.5342857142857,1965.8866666666668,1958.914475448465,1970.7934401986886,11.878964750223531,1978.870412792706,8.289999999999964,1984.6500557389372,1947.1232775943963
2014-07-18,1970.735714285714,1966.654761904762,1958.8556254152454,1968.8436801681212,9.988054752875769,1965.0368042642351,-23.450000000000045,1985.295469227109,1948.014054582415
2014-07-21,1971.5057142857145,1967.6661904761904,1960.290023532635,1970.2861909114872,9.996167378852306,1973.8256014214119,20.100000000000136,1986.5681452345725,1948.7642357178083
2014-07-22,1972.7842857142857,1968.34,1961.2781699376249,1970.8006230789506,9.522453141325741,1973.695200473804,-4.589999999999918,1987.2306262191353,1949.4493737808646
2014-07-23,1975.0642857142855,1969.3238095238096,1962.9264536459489,1972.758988759112,9.832535113163203,1980.2517334912682,9.899999999999864,1989.1102615342536,1949.5373575133656
2014-07-24,1976.48,1970.485714285714,1964.7104200425454,1974.9514520269408,10.241031984395477,1984.7572444970895,3.480000000000018,1989.4307237939424,1951.5407047774856
2014-07-25,1978.58,1972.295238095238,1966.4340926319862,1976.9558440227959,10.52175139080964,1986.9057481656964,0.9700000000000273,1991.7187835194338,1952.871692671042
